,COUNTYFP,precinct,shp_loc_prec,STATEFP,VTDST,NAMELSAD,VTDI,LSAD,CHNG_TYPE,ORIG_NAME,ORIG_CODE,RELATE,NAME,VINTAGE,FUNCSTAT,JUSTIFY,MTFCC,prec_matching,prec_word1,shp_loc_prec_nums,shp_loc_prec_code
4953,029,beachwood borough voting district 6,"029,beachwood borough voting district 6",34,020006,Beachwood borough voting district 6,A,00,,,,,Beachwood borough voting district 6,90,N,,G5240,beachwood borough voting district 6,beachwood,0296,0296_beachwood
4954,029,berkeley township ward 1 voting district 16,"029,berkeley township ward 1 voting district 16",34,025116,Berkeley township ward 1 voting district 16,A,00,,,,,Berkeley township ward 1 voting district 16,90,N,,G5240,berkeley township ward 1 voting district 16,berkeley,029116,029116_berkeley
4955,029,berkeley township ward 3 voting district 30,"029,berkeley township ward 3 voting district 30",34,025330,Berkeley township ward 3 voting district 30,A,00,,,,,Berkeley township ward 3 voting district 30,90,N,,G5240,berkeley township ward 3 voting district 30,berkeley,029330,029330_berkeley
4956,029,berkeley township ward 3 voting district 29,"029,berkeley township ward 3 voting district 29",34,025329,Berkeley township ward 3 voting district 29,A,00,,,,,Berkeley township ward 3 voting district 29,90,N,,G5240,berkeley township ward 3 voting district 29,berkeley,029329,029329_berkeley
4957,029,berkeley township ward 3 voting district 28,"029,berkeley township ward 3 voting district 28",34,025328,Berkeley township ward 3 voting district 28,A,00,,,,,Berkeley township ward 3 voting district 28,90,N,,G5240,berkeley township ward 3 voting district 28,berkeley,029328,029328_berkeley
4958,029,berkeley township ward 3 voting district 27,"029,berkeley township ward 3 voting district 27",34,025327,Berkeley township ward 3 voting district 27,A,00,,,,,Berkeley township ward 3 voting district 27,90,N,,G5240,berkeley township ward 3 voting district 27,berkeley,029327,029327_berkeley
4959,029,berkeley township ward 3 voting district 19,"029,berkeley township ward 3 voting district 19",34,025319,Berkeley township ward 3 voting district 19,A,00,,,,,Berkeley township ward 3 voting district 19,90,N,,G5240,berkeley township ward 3 voting district 19,berkeley,029319,029319_berkeley
4960,029,berkeley township ward 3 voting district 13,"029,berkeley township ward 3 voting district 13",34,025313,Berkeley township ward 3 voting district 13,A,00,,,,,Berkeley township ward 3 voting district 13,90,N,,G5240,berkeley township ward 3 voting district 13,berkeley,029313,029313_berkeley
4961,029,berkeley township ward 2 voting district 6,"029,berkeley township ward 2 voting district 6",34,025206,Berkeley township ward 2 voting district 6,A,00,,,,,Berkeley township ward 2 voting district 6,90,N,,G5240,berkeley township ward 2 voting district 6,berkeley,02926,02926_berkeley
4962,029,berkeley township ward 2 voting district 5,"029,berkeley township ward 2 voting district 5",34,025205,Berkeley township ward 2 voting district 5,P,00,,,,,Berkeley township ward 2 voting district 5,90,S,,G5240,berkeley township ward 2 voting district 5,berkeley,02925,02925_berkeley
4963,029,berkeley township ward 2 voting district 36,"029,berkeley township ward 2 voting district 36",34,025236,Berkeley township ward 2 voting district 36,A,00,,,,,Berkeley township ward 2 voting district 36,90,N,,G5240,berkeley township ward 2 voting district 36,berkeley,029236,029236_berkeley
4964,029,berkeley township island beach state park,"029,berkeley township island beach state park",34,025000,Berkeley township Island Beach State Park,A,00,,,,,Berkeley township Island Beach State Park,90,N,,G5240,berkeley township island beach state park,berkeley,029,029_berkeley
4965,029,berkeley township ward 2 voting district 35,"029,berkeley township ward 2 voting district 35",34,025235,Berkeley township ward 2 voting district 35,A,00,,,,,Berkeley township ward 2 voting district 35,90,N,,G5240,berkeley township ward 2 voting district 35,berkeley,029235,029235_berkeley
4966,029,berkeley township ward 2 voting district 32,"029,berkeley township ward 2 voting district 32",34,025232,Berkeley township ward 2 voting district 32,A,00,,,,,Berkeley township ward 2 voting district 32,90,N,,G5240,berkeley township ward 2 voting district 32,berkeley,029232,029232_berkeley
4967,029,berkeley township ward 2 voting district 20,"029,berkeley township ward 2 voting district 20",34,025220,Berkeley township ward 2 voting district 20,A,00,,,,,Berkeley township ward 2 voting district 20,90,N,,G5240,berkeley township ward 2 voting district 20,berkeley,029220,029220_berkeley
4968,029,berkeley township ward 2 voting district 11,"029,berkeley township ward 2 voting district 11",34,025211,Berkeley township ward 2 voting district 11,A,00,,,,,Berkeley township ward 2 voting district 11,90,N,,G5240,berkeley township ward 2 voting district 11,berkeley,029211,029211_berkeley
4969,029,berkeley township ward 2 voting district 1,"029,berkeley township ward 2 voting district 1",34,025201,Berkeley township ward 2 voting district 1,P,00,,,,,Berkeley township ward 2 voting district 1,90,S,,G5240,berkeley township ward 2 voting district 1,berkeley,02921,02921_berkeley
4970,029,berkeley township ward 1 voting district 7,"029,berkeley township ward 1 voting district 7",34,025107,Berkeley township ward 1 voting district 7,A,00,,,,,Berkeley township ward 1 voting district 7,90,N,,G5240,berkeley township ward 1 voting district 7,berkeley,02917,02917_berkeley
4971,029,berkeley township ward 1 voting district 4,"029,berkeley township ward 1 voting district 4",34,025104,Berkeley township ward 1 voting district 4,A,00,,,,,Berkeley township ward 1 voting district 4,90,N,,G5240,berkeley township ward 1 voting district 4,berkeley,02914,02914_berkeley
4972,029,berkeley township ward 1 voting district 37,"029,berkeley township ward 1 voting district 37",34,025137,Berkeley township ward 1 voting district 37,A,00,,,,,Berkeley township ward 1 voting district 37,90,N,,G5240,berkeley township ward 1 voting district 37,berkeley,029137,029137_berkeley
4973,029,berkeley township ward 1 voting district 34,"029,berkeley township ward 1 voting district 34",34,025134,Berkeley township ward 1 voting district 34,A,00,,,,,Berkeley township ward 1 voting district 34,90,N,,G5240,berkeley township ward 1 voting district 34,berkeley,029134,029134_berkeley
4974,029,berkeley township ward 1 voting district 3,"029,berkeley township ward 1 voting district 3",34,025103,Berkeley township ward 1 voting district 3,P,00,,,,,Berkeley township ward 1 voting district 3,90,S,,G5240,berkeley township ward 1 voting district 3,berkeley,02913,02913_berkeley
4975,029,berkeley township ward 2 voting district 33,"029,berkeley township ward 2 voting district 33",34,025233,Berkeley township ward 2 voting district 33,A,00,,,,,Berkeley township ward 2 voting district 33,90,N,,G5240,berkeley township ward 2 voting district 33,berkeley,029233,029233_berkeley
4976,029,brick township voting district 40,"029,brick township voting district 40",34,030040,Brick township voting district 40,A,00,,,,,Brick township voting district 40,90,N,,G5240,brick township voting district 40,brick,02940,02940_brick
4977,029,berkeley township ward 1 voting district 2,"029,berkeley township ward 1 voting district 2",34,025102,Berkeley township ward 1 voting district 2,P,00,,,,,Berkeley township ward 1 voting district 2,90,S,,G5240,berkeley township ward 1 voting district 2,berkeley,02912,02912_berkeley
4978,029,brick township voting district 42,"029,brick township voting district 42",34,030042,Brick township voting district 42,A,00,,,,,Brick township voting district 42,90,N,,G5240,brick township voting district 42,brick,02942,02942_brick
4979,029,dover township voting district 56,"029,dover township voting district 56",34,035056,Dover township voting district 56,A,00,,,,,Dover township voting district 56,90,N,,G5240,dover township voting district 56,dover,02956,02956_dover
4980,029,dover township voting district 55,"029,dover township voting district 55",34,035055,Dover township voting district 55,A,00,,,,,Dover township voting district 55,90,N,,G5240,dover township voting district 55,dover,02955,02955_dover
4981,029,dover township voting district 54,"029,dover township voting district 54",34,035054,Dover township voting district 54,A,00,,,,,Dover township voting district 54,90,N,,G5240,dover township voting district 54,dover,02954,02954_dover
4982,029,dover township voting district 53,"029,dover township voting district 53",34,035053,Dover township voting district 53,A,00,,,,,Dover township voting district 53,90,N,,G5240,dover township voting district 53,dover,02953,02953_dover
4983,029,dover township voting district 51,"029,dover township voting district 51",34,035051,Dover township voting district 51,A,00,,,,,Dover township voting district 51,90,N,,G5240,dover township voting district 51,dover,02951,02951_dover
4984,029,dover township voting district 50,"029,dover township voting district 50",34,035050,Dover township voting district 50,A,00,,,,,Dover township voting district 50,90,N,,G5240,dover township voting district 50,dover,02950,02950_dover
4985,029,dover township voting district 5,"029,dover township voting district 5",34,035005,Dover township voting district 5,A,00,,,,,Dover township voting district 5,90,N,,G5240,dover township voting district 5,dover,0295,0295_dover
4986,029,dover township voting district 49,"029,dover township voting district 49",34,035049,Dover township voting district 49,A,00,,,,,Dover township voting district 49,90,N,,G5240,dover township voting district 49,dover,02949,02949_dover
4987,029,dover township voting district 48,"029,dover township voting district 48",34,035048,Dover township voting district 48,A,00,,,,,Dover township voting district 48,90,N,,G5240,dover township voting district 48,dover,02948,02948_dover
4988,029,dover township voting district 57,"029,dover township voting district 57",34,035057,Dover township voting district 57,A,00,,,,,Dover township voting district 57,90,N,,G5240,dover township voting district 57,dover,02957,02957_dover
4989,029,dover township voting district 47,"029,dover township voting district 47",34,035047,Dover township voting district 47,P,00,,,,,Dover township voting district 47,90,S,,G5240,dover township voting district 47,dover,02947,02947_dover
4990,029,dover township voting district 45,"029,dover township voting district 45",34,035045,Dover township voting district 45,A,00,,,,,Dover township voting district 45,90,N,,G5240,dover township voting district 45,dover,02945,02945_dover
4991,029,dover township voting district 44,"029,dover township voting district 44",34,035044,Dover township voting district 44,A,00,,,,,Dover township voting district 44,90,N,,G5240,dover township voting district 44,dover,02944,02944_dover
4992,029,dover township voting district 43,"029,dover township voting district 43",34,035043,Dover township voting district 43,A,00,,,,,Dover township voting district 43,90,N,,G5240,dover township voting district 43,dover,02943,02943_dover
4993,029,dover township voting district 42,"029,dover township voting district 42",34,035042,Dover township voting district 42,A,00,,,,,Dover township voting district 42,90,N,,G5240,dover township voting district 42,dover,02942,02942_dover
4994,029,dover township voting district 41,"029,dover township voting district 41",34,035041,Dover township voting district 41,A,00,,,,,Dover township voting district 41,90,N,,G5240,dover township voting district 41,dover,02941,02941_dover
4995,029,dover township voting district 40,"029,dover township voting district 40",34,035040,Dover township voting district 40,A,00,,,,,Dover township voting district 40,90,N,,G5240,dover township voting district 40,dover,02940,02940_dover
4996,029,dover township voting district 4,"029,dover township voting district 4",34,035004,Dover township voting district 4,A,00,,,,,Dover township voting district 4,90,N,,G5240,dover township voting district 4,dover,0294,0294_dover
